Rule category,Antecedent (English),Consequent (English),support,confidence,lift,leverage,conviction,antecedent_count,rule_count,Antecedent (original),Consequent (original)
All mined rules,Body: Foot; HazardMode: Struck by object; Team: Coal mining team,Job: Coal miner,0.0213675213675213,0.7142857142857143,3.633540372670808,0.015486887281759,2.811965811965812,7,5,Body:脚;HazardMode:砸;Team:采煤队,Job:采煤工
All mined rules,HazardMode: Struck by object; Job: Tunneling worker; Team: Tunneling team,Body: Leg,0.0213675213675213,0.7142857142857143,3.633540372670808,0.015486887281759,2.811965811965812,7,5,HazardMode:砸;Job:掘进工;Team:掘进队,Body:腿
All mined rules,HazardMode: Struck by object; Location: Heading face; Team: Tunneling team,Body: Leg,0.0213675213675213,0.7142857142857143,3.633540372670808,0.015486887281759,2.811965811965812,7,5,HazardMode:砸;Loc:掘进头;Team:掘进队,Body:腿
All mined rules,Activity: Coal mining; Body: Foot; Location: Coalface,Job: Coal miner,0.0213675213675213,0.7142857142857143,3.633540372670808,0.015486887281759,2.811965811965812,7,5,Act:采煤;Body:脚;Loc:采煤工作面,Job:采煤工
All mined rules,Activity: Coal mining; Body: Foot; Location: Coalface; Team: Coal mining team,Job: Coal miner,0.0213675213675213,0.7142857142857143,3.633540372670808,0.015486887281759,2.811965811965812,7,5,Act:采煤;Body:脚;Loc:采煤工作面;Team:采煤队,Job:采煤工
All mined rules,Activity: Coal mining; Body: Leg,Job: Coal miner,0.0213675213675213,0.7142857142857143,3.633540372670808,0.015486887281759,2.811965811965812,7,5,Act:采煤;Body:腿,Job:采煤工
All mined rules,Activity: Coal mining; Body: Leg; Team: Coal mining team,Job: Coal miner,0.0213675213675213,0.7142857142857143,3.633540372670808,0.015486887281759,2.811965811965812,7,5,Act:采煤;Body:腿;Team:采煤队,Job:采煤工
All mined rules,Activity: Coal mining; Location: Coalface; Shift: Night shift,Job: Coal miner,0.0213675213675213,0.7142857142857143,3.633540372670808,0.015486887281759,2.811965811965812,7,5,Act:采煤;Loc:采煤工作面;Shift:夜班,Job:采煤工
All mined rules,Activity: Coal mining; Location: Coalface; Shift: Night shift; Team: Coal mining team,Job: Coal miner,0.0213675213675213,0.7142857142857143,3.633540372670808,0.015486887281759,2.811965811965812,7,5,Act:采煤;Loc:采煤工作面;Shift:夜班;Team:采煤队,Job:采煤工
All mined rules,Activity: Walking; Shift: Middle shift,Body: Leg,0.0213675213675213,0.7142857142857143,3.633540372670808,0.015486887281759,2.811965811965812,7,5,Act:行走;Shift:中班,Body:腿
All mined rules,HazardMode: Collision; Shift: Day shift; Team: Coal mining team,Location: Track gate road,0.017094017094017,0.6666666666666667,3.6279069767441854,0.0123822046898969,2.4487179487179493,6,4,HazardMode:碰;Shift:早班;Team:采煤队,Loc:轨道顺槽
All mined rules,HazardMode: Collision; Job: Coal miner; Shift: Day shift,Location: Track gate road,0.017094017094017,0.6666666666666667,3.6279069767441854,0.0123822046898969,2.4487179487179493,6,4,HazardMode:碰;Job:采煤工;Shift:早班,Loc:轨道顺槽
All mined rules,HazardMode: Collision; Job: Coal miner; Shift: Day shift; Team: Coal mining team,Location: Track gate road,0.017094017094017,0.6666666666666667,3.6279069767441854,0.0123822046898969,2.4487179487179493,6,4,HazardMode:碰;Job:采煤工;Shift:早班;Team:采煤队,Loc:轨道顺槽
All mined rules,InjuryForm: Fracture; Job: Tunneling worker,Team: Tunneling team,0.0726495726495726,0.9444444444444444,3.622950819672131,0.0525969756738987,13.307692307692305,18,17,InjuryForm:骨折;Job:掘进工,Team:掘进队
All mined rules,Body: Hand; Shift: Night shift,HazardMode: Squeezing,0.0299145299145299,0.5384615384615385,3.6000000000000005,0.0216049382716049,1.8425925925925928,13,7,Body:手;Shift:夜班,HazardMode:挤
All mined rules,Activity: Tunneling; InjuryForm: Fracture,Location: Heading face,0.0256410256410256,0.4615384615384615,3.6000000000000005,0.0185185185185185,1.619047619047619,13,6,Act:掘进;InjuryForm:骨折,Loc:掘进头
All mined rules,Activity: Maintenance; Location: Track gate road; Shift: Day shift,HazardMode: Collision,0.0128205128205128,0.6,3.6,0.0092592592592592,2.083333333333333,5,3,Act:检修;Loc:轨道顺槽;Shift:早班,HazardMode:碰
All mined rules,Activity: Tunneling; Body: Eye,HazardMode: Collision,0.0128205128205128,0.6,3.6,0.0092592592592592,2.083333333333333,5,3,Act:掘进;Body:眼,HazardMode:碰
All mined rules,Activity: Tunneling; Body: Eye; Job: Tunneling worker,HazardMode: Collision,0.0128205128205128,0.6,3.6,0.0092592592592592,2.083333333333333,5,3,Act:掘进;Body:眼;Job:掘进工,HazardMode:碰
All mined rules,Activity: Tunneling; Body: Eye; Team: Tunneling team,HazardMode: Collision,0.0128205128205128,0.6,3.6,0.0092592592592592,2.083333333333333,5,3,Act:掘进;Body:眼;Team:掘进队,HazardMode:碰
All mined rules,Activity: Tunneling; Body: Eye; Job: Tunneling worker; Team: Tunneling team,HazardMode: Collision,0.0128205128205128,0.6,3.6,0.0092592592592592,2.083333333333333,5,3,Act:掘进;Body:眼;Job:掘进工;Team:掘进队,HazardMode:碰
All mined rules,Location: Heading face; Shift: Day shift,Team: Tunneling team,0.0641025641025641,0.9374999999999998,3.596311475409835,0.0462780334575206,11.829059829059789,16,15,Loc:掘进头;Shift:早班,Team:掘进队
All mined rules,Activity: Coal mining; InjuryForm: Fracture,Job: Coal miner,0.0512820512820512,0.7058823529411764,3.59079283887468,0.0370005113594857,2.7316239316239312,17,12,Act:采煤;InjuryForm:骨折,Job:采煤工
All mined rules,Body: Leg; Job: Tunneling worker,Team: Tunneling team,0.0598290598290598,0.9333333333333336,3.58032786885246,0.0431185623493315,11.08974358974361,15,14,Body:腿;Job:掘进工,Team:掘进队
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Job: Coal miner,Team: Coal mining team,0.047008547008547,0.9166666666666669,3.5750000000000006,0.0338593030900723,8.92307692307693,12,11,Act:采煤;InjuryForm:骨折;Job:采煤工,Team:采煤队
All mined rules,InjuryForm: Fracture; Job: Coal miner; Location: Coalface,Team: Coal mining team,0.047008547008547,0.9166666666666669,3.5750000000000006,0.0338593030900723,8.92307692307693,12,11,InjuryForm:骨折;Job:采煤工;Loc:采煤工作面,Team:采煤队
All mined rules,Activity: Tunneling; Team: Tunneling team,Job: Tunneling worker,0.1153846153846153,0.9000000000000001,3.5694915254237296,0.0830593907516984,7.478632478632488,30,27,Act:掘进;Team:掘进队,Job:掘进工
All mined rules,Location: Heading face; Shift: Night shift,Job: Tunneling worker,0.0384615384615384,0.9,3.569491525423729,0.0276864635838994,7.47863247863248,10,9,Loc:掘进头;Shift:夜班,Job:掘进工
All mined rules,Job: Coal miner,Team: Coal mining team,0.1794871794871795,0.9130434782608696,3.560869565217392,0.1290817444663598,8.551282051282056,46,42,Job:采煤工,Team:采煤队
All mined rules,Team: Coal mining team,Job: Coal miner,0.1794871794871795,0.7000000000000001,3.560869565217392,0.1290817444663598,2.6780626780626786,60,42,Team:采煤队,Job:采煤工
All mined rules,Activity: Coal mining; Body: Foot,Job: Coal miner,0.0299145299145299,0.7000000000000001,3.560869565217392,0.0215136240777266,2.6780626780626786,10,7,Act:采煤;Body:脚,Job:采煤工
All mined rules,Body: Hand; Location: Coalface; Team: Coal mining team,Job: Coal miner,0.0299145299145299,0.7000000000000001,3.560869565217392,0.0215136240777266,2.6780626780626786,10,7,Body:手;Loc:采煤工作面;Team:采煤队,Job:采煤工
All mined rules,Job: Coal miner; Shift: Day shift,Team: Coal mining team,0.0854700854700854,0.9090909090909092,3.5454545454545463,0.0613631382862152,8.179487179487188,22,20,Job:采煤工;Shift:早班,Team:采煤队
All mined rules,Body: Foot; Job: Coal miner,Team: Coal mining team,0.0427350427350427,0.9090909090909092,3.5454545454545463,0.0306815691431076,8.179487179487188,11,10,Body:脚;Job:采煤工,Team:采煤队
All mined rules,Activity: Coal mining; Job: Coal miner; Shift: Middle shift,Team: Coal mining team,0.0427350427350427,0.9090909090909092,3.5454545454545463,0.0306815691431076,8.179487179487188,11,10,Act:采煤;Job:采煤工;Shift:中班,Team:采煤队
All mined rules,Body: Hand; Location: Coalface,Team: Coal mining team,0.0427350427350427,0.9090909090909092,3.5454545454545463,0.0306815691431076,8.179487179487188,11,10,Body:手;Loc:采煤工作面,Team:采煤队
All mined rules,Location: Main haulage roadway; Shift: Day shift,HazardMode: Fall/slip,0.017094017094017,0.3636363636363637,3.5454545454545463,0.012272627657243,1.4102564102564106,11,4,Loc:轨道大巷;Shift:早班,HazardMode:摔
All mined rules,Shift: Day shift; Team: Tunneling team,Location: Heading face,0.0641025641025641,0.4545454545454545,3.545454545454546,0.0460223537146614,1.5982905982905984,33,15,Shift:早班;Team:掘进队,Loc:掘进头
All mined rules,InjuryForm: Fracture; Team: Tunneling team,Activity: Tunneling,0.047008547008547,0.5,3.5454545454545454,0.0337497260574183,1.717948717948718,22,11,InjuryForm:骨折;Team:掘进队,Act:掘进
All mined rules,InjuryForm: Fracture; Job: Tunneling worker,Activity: Tunneling,0.0384615384615384,0.5,3.5454545454545454,0.0276134122287968,1.717948717948718,18,9,InjuryForm:骨折;Job:掘进工,Act:掘进
All mined rules,InjuryForm: Fracture; Shift: Day shift; Team: Tunneling team,Activity: Tunneling,0.0213675213675213,0.5,3.5454545454545454,0.0153407845715538,1.717948717948718,10,5,InjuryForm:骨折;Shift:早班;Team:掘进队,Act:掘进
All mined rules,HazardMode: Collision; Team: Tunneling team,Activity: Tunneling,0.017094017094017,0.5,3.5454545454545454,0.012272627657243,1.717948717948718,8,4,HazardMode:碰;Team:掘进队,Act:掘进
All mined rules,HazardMode: Collision; Job: Tunneling worker; Team: Tunneling team,Activity: Tunneling,0.017094017094017,0.5,3.5454545454545454,0.012272627657243,1.717948717948718,8,4,HazardMode:碰;Job:掘进工;Team:掘进队,Act:掘进
All mined rules,InjuryForm: Fracture; Job: Tunneling worker; Shift: Day shift,Activity: Tunneling,0.017094017094017,0.5,3.5454545454545454,0.012272627657243,1.717948717948718,8,4,InjuryForm:骨折;Job:掘进工;Shift:早班,Act:掘进
All mined rules,InjuryForm: Fracture; Job: Tunneling worker; Shift: Day shift; Team: Tunneling team,Activity: Tunneling,0.017094017094017,0.5,3.5454545454545454,0.012272627657243,1.717948717948718,8,4,InjuryForm:骨折;Job:掘进工;Shift:早班;Team:掘进队,Act:掘进
All mined rules,HazardMode: Struck by object; Job: Tunneling worker; Shift: Day shift,Activity: Tunneling,0.0128205128205128,0.5,3.5454545454545454,0.0092044707429322,1.717948717948718,6,3,HazardMode:砸;Job:掘进工;Shift:早班,Act:掘进
All mined rules,HazardMode: Fall/slip; Shift: Day shift; Team: Tunneling team,Activity: Tunneling,0.0128205128205128,0.5,3.5454545454545454,0.0092044707429322,1.717948717948718,6,3,HazardMode:摔;Shift:早班;Team:掘进队,Act:掘进
All mined rules,Location: Coalface; Team: Coal mining team,Job: Coal miner,0.1068376068376068,0.6944444444444444,3.532608695652174,0.076594345825115,2.629370629370629,36,25,Loc:采煤工作面;Team:采煤队,Job:采煤工
All mined rules,HazardMode: Squeezing; Team: Tunneling team,Job: Tunneling worker,0.0341880341880341,0.888888888888889,3.52542372881356,0.0244904667981591,6.730769230769234,9,8,HazardMode:挤;Team:掘进队,Job:掘进工
All mined rules,Activity: Tunneling; Body: Leg,Job: Tunneling worker,0.0341880341880341,0.888888888888889,3.52542372881356,0.0244904667981591,6.730769230769234,9,8,Act:掘进;Body:腿,Job:掘进工
All mined rules,Activity: Tunneling; Body: Leg; Team: Tunneling team,Job: Tunneling worker,0.0341880341880341,0.888888888888889,3.52542372881356,0.0244904667981591,6.730769230769234,9,8,Act:掘进;Body:腿;Team:掘进队,Job:掘进工
All mined rules,Body: Leg; Shift: Day shift; Team: Tunneling team,Job: Tunneling worker,0.0341880341880341,0.888888888888889,3.52542372881356,0.0244904667981591,6.730769230769234,9,8,Body:腿;Shift:早班;Team:掘进队,Job:掘进工
All mined rules,HazardMode: Struck by object; Job: Coal miner; Shift: Day shift,Activity: Coal mining,0.017094017094017,0.5714285714285715,3.5187969924812035,0.0122361019796917,1.9544159544159547,7,4,HazardMode:砸;Job:采煤工;Shift:早班,Act:采煤
All mined rules,HazardMode: Struck by object; Shift: Day shift; Team: Coal mining team,Activity: Coal mining,0.017094017094017,0.5714285714285715,3.5187969924812035,0.0122361019796917,1.9544159544159547,7,4,HazardMode:砸;Shift:早班;Team:采煤队,Act:采煤
All mined rules,HazardMode: Struck by object; Job: Coal miner; Shift: Day shift; Team: Coal mining team,Activity: Coal mining,0.017094017094017,0.5714285714285715,3.5187969924812035,0.0122361019796917,1.9544159544159547,7,4,HazardMode:砸;Job:采煤工;Shift:早班;Team:采煤队,Act:采煤
All mined rules,Body: Foot; HazardMode: Struck by object; Team: Coal mining team,Activity: Coal mining,0.017094017094017,0.5714285714285715,3.5187969924812035,0.0122361019796917,1.9544159544159547,7,4,Body:脚;HazardMode:砸;Team:采煤队,Act:采煤
All mined rules,Body: Foot; Job: Coal miner; Shift: Day shift,Activity: Coal mining,0.017094017094017,0.5714285714285715,3.5187969924812035,0.0122361019796917,1.9544159544159547,7,4,Body:脚;Job:采煤工;Shift:早班,Act:采煤
All mined rules,Body: Foot; Job: Coal miner; Shift: Day shift; Team: Coal mining team,Activity: Coal mining,0.017094017094017,0.5714285714285715,3.5187969924812035,0.0122361019796917,1.9544159544159547,7,4,Body:脚;Job:采煤工;Shift:早班;Team:采煤队,Act:采煤
All mined rules,Body: Hand; Job: Coal miner; Shift: Day shift,Location: Coalface,0.017094017094017,0.5714285714285715,3.5187969924812035,0.0122361019796917,1.9544159544159547,7,4,Body:手;Job:采煤工;Shift:早班,Loc:采煤工作面
All mined rules,Body: Leg; Job: Coal miner,Location: Coalface,0.017094017094017,0.5714285714285715,3.5187969924812035,0.0122361019796917,1.9544159544159547,7,4,Body:腿;Job:采煤工,Loc:采煤工作面
All mined rules,Body: Leg; Job: Coal miner; Team: Coal mining team,Location: Coalface,0.017094017094017,0.5714285714285715,3.5187969924812035,0.0122361019796917,1.9544159544159547,7,4,Body:腿;Job:采煤工;Team:采煤队,Loc:采煤工作面
All mined rules,Body: Hand; Job: Tunneling worker,Team: Tunneling team,0.047008547008547,0.9166666666666669,3.516393442622951,0.0336401490247644,8.87179487179488,12,11,Body:手;Job:掘进工,Team:掘进队
All mined rules,Activity: Coal mining; Body: Foot,Team: Coal mining team,0.0384615384615384,0.9,3.51,0.0275038351961428,7.435897435897438,10,9,Act:采煤;Body:脚,Team:采煤队
All mined rules,HazardMode: Struck by object; Location: Coalface,Team: Coal mining team,0.0384615384615384,0.9,3.51,0.0275038351961428,7.435897435897438,10,9,HazardMode:砸;Loc:采煤工作面,Team:采煤队
All mined rules,Job: Coal miner; Location: Coalface; Shift: Middle shift,Team: Coal mining team,0.0384615384615384,0.9,3.51,0.0275038351961428,7.435897435897438,10,9,Job:采煤工;Loc:采煤工作面;Shift:中班,Team:采煤队
All mined rules,InjuryForm: Fracture; Location: Coalface; Shift: Middle shift,Team: Coal mining team,0.0384615384615384,0.9,3.51,0.0275038351961428,7.435897435897438,10,9,InjuryForm:骨折;Loc:采煤工作面;Shift:中班,Team:采煤队
All mined rules,Body: Foot; Shift: Night shift,Job: Development worker,0.0128205128205128,0.3749999999999999,3.51,0.0091679450653809,1.429059829059829,8,3,Body:脚;Shift:夜班,Job:开拓工
All mined rules,HazardMode: Squeezing; Shift: Middle shift,Activity: Material handling,0.0128205128205128,0.3,3.51,0.0091679450653809,1.3064713064713065,10,3,HazardMode:挤;Shift:中班,Act:搬运
All mined rules,Activity: Coal mining; InjuryForm: Fracture; Team: Coal mining team,Job: Coal miner,0.047008547008547,0.6874999999999999,3.497282608695652,0.0335670976696617,2.5709401709401702,16,11,Act:采煤;InjuryForm:骨折;Team:采煤队,Job:采煤工
All mined rules,Activity: Tunneling; Shift: Night shift,Team: Tunneling team,0.0427350427350427,0.9090909090909092,3.4873323397913563,0.0304806779165753,8.132478632478641,11,10,Act:掘进;Shift:夜班,Team:掘进队
All mined rules,Activity: Tunneling; Job: Tunneling worker; Shift: Night shift,Team: Tunneling team,0.0427350427350427,0.9090909090909092,3.4873323397913563,0.0304806779165753,8.132478632478641,11,10,Act:掘进;Job:掘进工;Shift:夜班,Team:掘进队
All mined rules,Activity: Tunneling,Team: Tunneling team,0.1282051282051282,0.9090909090909092,3.487332339791356,0.091442033749726,8.13247863247863,33,30,Act:掘进,Team:掘进队
All mined rules,Team: Tunneling team,Activity: Tunneling,0.1282051282051282,0.4918032786885245,3.487332339791356,0.091442033749726,1.6902398676592223,61,30,Team:掘进队,Act:掘进
